ID,air_genre_name,air_area_name,latitude,longitude
"restaurant_ 768","Creative cuisine","Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 769","Creative cuisine","Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 770","Creative cuisine","Tōkyō-to Shinjuku-ku Kabukichō",35.6938401,139.7035494
"restaurant_ 771","Creative cuisine","Tōkyō-to Shinjuku-ku Kabukichō",35.6938401,139.7035494
"restaurant_ 772","Creative cuisine","Tōkyō-to Shinjuku-ku Kabukichō",35.6938401,139.7035494
"restaurant_ 773","Creative cuisine","Ōsaka-fu Ōsaka-shi Shinmachi",34.6762311,135.4860587
"restaurant_ 774","Creative cuisine","Ōsaka-fu Ōsaka-shi Shinmachi",34.6762311,135.4860587
"restaurant_ 775","Creative cuisine","Tōkyō-to Nakano-ku Nakano",35.7073985,139.6638354
"restaurant_ 776","Creative cuisine","Tōkyō-to Nakano-ku Nakano",35.7073985,139.6638354
"restaurant_ 777","Creative cuisine","Hyōgo-ken Nishinomiya-shi Rokutanjichō",34.7375965,135.3415643
"restaurant_ 778","Creative cuisine","Hyōgo-ken Nishinomiya-shi Rokutanjichō",34.7375965,135.3415643
"restaurant_ 779","Creative cuisine","Hyōgo-ken Himeji-shi Yasuda",34.815149,134.6853528
"restaurant_ 780","Creative cuisine","Hyōgo-ken Himeji-shi Yasuda",34.815149,134.6853528
"restaurant_ 781",Other,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 782",Other,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 783",Other,"Fukuoka-ken Fukuoka-shi Daimyō",33.5892157,130.3928134
"restaurant_ 784",Other,"Tōkyō-to Setagaya-ku Setagaya",35.6465721,139.6532473
"restaurant_ 785",Other,"Tōkyō-to Setagaya-ku Setagaya",35.6465721,139.6532473
"restaurant_ 786",Other,"Tōkyō-to Setagaya-ku Setagaya",35.6465721,139.6532473
"restaurant_ 787",Other,"Ōsaka-fu Ōsaka-shi Ōgimachi",34.7053617,135.5100252
"restaurant_ 788",Other,"Ōsaka-fu Ōsaka-shi Ōgimachi",34.7053617,135.5100252
"restaurant_ 789",Other,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 790",Other,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 791",Other,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 792",Other,"Tōkyō-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"restaurant_ 793",Other,"Tōkyō-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"restaurant_ 794",Other,"Tōkyō-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"restaurant_ 795",Other,"Tōkyō-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"restaurant_ 796",Other,"Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"restaurant_ 797",Other,"Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"restaurant_ 798",Other,"Shizuoka-ken Hamamatsu-shi Motoshirochō",34.7108955,137.7259397
"restaurant_ 799",Other,"Shizuoka-ken Hamamatsu-shi Motoshirochō",34.7108955,137.7259397
"restaurant_ 800",Other,"Tōkyō-to Taitō-ku Higashiueno",35.712607,139.7799956
"restaurant_ 801",Other,"Tōkyō-to Taitō-ku Higashiueno",35.712607,139.7799956
"restaurant_ 802",Other,"Ōsaka-fu Ōsaka-shi Kyōmachibori",34.6876966,135.4954131
"restaurant_ 803",Other,"Ōsaka-fu Ōsaka-shi Kyōmachibori",34.6876966,135.4954131
"restaurant_ 804",Other,"Tōkyō-to Bunkyō-ku Kasuga",35.7080677,139.752167
"restaurant_ 805",Other,"Tōkyō-to Bunkyō-ku Kasuga",35.7080677,139.752167
"restaurant_ 806",Other,"Tōkyō-to Shibuya-ku Higashi",35.6532174,139.7110363
"restaurant_ 807",Other,"Tōkyō-to Shibuya-ku Higashi",35.6532174,139.7110363
"restaurant_ 808","Western food","Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 809","Western food","Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 810","Western food","Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 811","Western food","Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 812","Western food","Tōkyō-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"restaurant_ 813","Western food","Tōkyō-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"restaurant_ 814","Western food","Tōkyō-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"restaurant_ 815","Western food","Hokkaidō Sapporo-shi Minami 3 Jōnishi",43.0554601,141.3409556
"restaurant_ 816","Western food","Hokkaidō Sapporo-shi Minami 3 Jōnishi",43.0554601,141.3409556
"restaurant_ 817","Western food","Tōkyō-to Chūō-ku Tsukiji",35.6706505,139.7718614
"restaurant_ 818","Western food","Tōkyō-to Chūō-ku Tsukiji",35.6706505,139.7718614
"restaurant_ 819","Western food","Tōkyō-to Chūō-ku Tsukiji",35.6706505,139.7718614
"restaurant_ 820","Western food","Tōkyō-to Itabashi-ku Itabashi",35.7511648,139.7092437
"restaurant_ 821","Western food","Tōkyō-to Itabashi-ku Itabashi",35.7511648,139.7092437
"restaurant_ 822","Western food","Tōkyō-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"restaurant_ 823","Western food","Tōkyō-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"restaurant_ 824","International cuisine","Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 825","International cuisine","Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 826",Asian,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 827",Asian,"Tōkyō-to Shibuya-ku Shibuya",35.6617773,139.7040506
"restaurant_ 828",Karaoke/Party,"Hokkaidō Sapporo-shi Minami 3 Jōnishi",43.0554601,141.3409556
"restaurant_ 829",Karaoke/Party,"Hokkaidō Sapporo-shi Minami 3 Jōnishi",43.0554601,141.3409556
