ID,visit_date,visitors
"restaurant_ 802",2017-03-05,68
"restaurant_ 802",2017-03-07,31
"restaurant_ 802",2017-03-08,34
"restaurant_ 802",2017-03-09,27
"restaurant_ 802",2017-03-10,35
"restaurant_ 802",2017-03-11,51
"restaurant_ 802",2017-03-12,63
"restaurant_ 802",2017-03-14,35
"restaurant_ 802",2017-03-15,25
"restaurant_ 802",2017-03-16,38
"restaurant_ 802",2017-03-17,33
"restaurant_ 802",2017-03-18,45
"restaurant_ 802",2017-03-19,55
"restaurant_ 802",2017-03-20,47
"restaurant_ 802",2017-03-22,39
"restaurant_ 802",2017-03-23,42
"restaurant_ 802",2017-03-24,46
"restaurant_ 802",2017-03-25,51
"restaurant_ 802",2017-03-26,52
"restaurant_ 802",2017-03-28,40
"restaurant_ 802",2017-03-29,30
"restaurant_ 802",2017-03-30,52
"restaurant_ 802",2017-03-31,31
"restaurant_ 603",2017-01-05,14
"restaurant_ 603",2017-01-06,7
"restaurant_ 603",2017-01-07,2
"restaurant_ 603",2017-01-08,3
"restaurant_ 603",2017-01-09,7
"restaurant_ 603",2017-01-10,14
"restaurant_ 603",2017-01-13,13
"restaurant_ 603",2017-01-14,16
"restaurant_ 603",2017-01-15,9
"restaurant_ 603",2017-01-16,14
"restaurant_ 603",2017-01-17,2
"restaurant_ 603",2017-01-20,2
"restaurant_ 603",2017-01-21,17
"restaurant_ 603",2017-01-22,6
"restaurant_ 603",2017-01-23,12
"restaurant_ 603",2017-01-24,4
"restaurant_ 603",2017-01-25,7
"restaurant_ 603",2017-01-27,9
"restaurant_ 603",2017-01-28,11
"restaurant_ 603",2017-01-29,4
"restaurant_ 603",2017-01-30,2
"restaurant_ 603",2017-01-31,9
"restaurant_ 603",2017-02-01,1
"restaurant_ 603",2017-02-03,10
"restaurant_ 603",2017-02-04,20
"restaurant_ 603",2017-02-07,16
"restaurant_ 603",2017-02-10,3
"restaurant_ 603",2017-02-11,6
"restaurant_ 603",2017-02-13,10
"restaurant_ 603",2017-02-14,8
"restaurant_ 603",2017-02-17,8
"restaurant_ 603",2017-02-18,16
"restaurant_ 603",2017-02-19,9
"restaurant_ 603",2017-02-20,17
"restaurant_ 603",2017-02-21,7
"restaurant_ 603",2017-02-22,11
"restaurant_ 603",2017-02-24,11
"restaurant_ 603",2017-02-25,9
"restaurant_ 603",2017-02-26,4
"restaurant_ 603",2017-02-27,6
"restaurant_ 603",2017-02-28,15
"restaurant_ 603",2017-03-01,4
"restaurant_ 603",2017-03-03,8
"restaurant_ 603",2017-03-04,7
"restaurant_ 603",2017-03-05,10
"restaurant_ 603",2017-03-07,13
"restaurant_ 603",2017-03-08,4
"restaurant_ 603",2017-03-10,8
"restaurant_ 603",2017-03-11,20
"restaurant_ 603",2017-03-12,8
"restaurant_ 603",2017-03-13,7
"restaurant_ 603",2017-03-14,4
"restaurant_ 603",2017-03-15,2
"restaurant_ 603",2017-03-17,7
"restaurant_ 603",2017-03-18,16
"restaurant_ 603",2017-03-19,9
"restaurant_ 603",2017-03-20,3
"restaurant_ 603",2017-03-21,2
"restaurant_ 603",2017-03-22,10
"restaurant_ 603",2017-03-24,18
"restaurant_ 603",2017-03-25,13
"restaurant_ 603",2017-03-26,6
"restaurant_ 603",2017-03-27,5
"restaurant_ 603",2017-03-28,5
"restaurant_ 603",2017-03-29,12
"restaurant_ 603",2017-03-31,8
"restaurant_ 803",2017-01-04,23
"restaurant_ 803",2017-01-05,14
"restaurant_ 803",2017-01-06,35
"restaurant_ 803",2017-01-07,16
"restaurant_ 803",2017-01-08,24
"restaurant_ 803",2017-01-17,20
"restaurant_ 803",2017-01-18,17
"restaurant_ 803",2017-01-19,21
"restaurant_ 803",2017-01-20,25
"restaurant_ 803",2017-01-21,49
"restaurant_ 803",2017-01-22,15
"restaurant_ 803",2017-01-24,26
"restaurant_ 803",2017-01-25,44
"restaurant_ 803",2017-01-26,24
"restaurant_ 803",2017-01-27,41
"restaurant_ 803",2017-01-28,39
"restaurant_ 803",2017-01-29,30
"restaurant_ 803",2017-01-31,11
"restaurant_ 803",2017-02-01,18
"restaurant_ 803",2017-02-02,34
"restaurant_ 803",2017-02-03,29
"restaurant_ 803",2017-02-04,34
"restaurant_ 803",2017-02-05,17
"restaurant_ 803",2017-02-07,27
"restaurant_ 803",2017-02-08,38
"restaurant_ 803",2017-02-09,40
"restaurant_ 803",2017-02-10,31
"restaurant_ 803",2017-02-11,23
"restaurant_ 803",2017-02-12,39
"restaurant_ 803",2017-02-14,22
"restaurant_ 803",2017-02-15,41
"restaurant_ 803",2017-02-16,23
"restaurant_ 803",2017-02-17,22
"restaurant_ 803",2017-02-18,30
"restaurant_ 803",2017-02-19,32
"restaurant_ 803",2017-02-21,15
"restaurant_ 803",2017-02-22,41
"restaurant_ 803",2017-02-23,28
"restaurant_ 803",2017-02-24,37
"restaurant_ 803",2017-02-25,49
"restaurant_ 803",2017-02-26,25
"restaurant_ 803",2017-02-28,15
"restaurant_ 803",2017-03-01,17
"restaurant_ 803",2017-03-02,28
"restaurant_ 803",2017-03-03,30
"restaurant_ 803",2017-03-04,38
"restaurant_ 803",2017-03-05,36
"restaurant_ 803",2017-03-07,21
"restaurant_ 803",2017-03-08,24
"restaurant_ 803",2017-03-09,33
"restaurant_ 803",2017-03-10,33
"restaurant_ 803",2017-03-11,31
"restaurant_ 803",2017-03-12,14
"restaurant_ 803",2017-03-14,36
"restaurant_ 803",2017-03-15,14
"restaurant_ 803",2017-03-16,40
"restaurant_ 803",2017-03-17,45
"restaurant_ 803",2017-03-18,36
"restaurant_ 803",2017-03-19,30
"restaurant_ 803",2017-03-21,23
"restaurant_ 803",2017-03-22,24
"restaurant_ 803",2017-03-23,30
"restaurant_ 803",2017-03-24,48
"restaurant_ 803",2017-03-25,32
"restaurant_ 803",2017-03-26,30
"restaurant_ 803",2017-03-28,26
"restaurant_ 803",2017-03-29,44
"restaurant_ 803",2017-03-30,25
"restaurant_ 803",2017-03-31,37
"restaurant_ 203",2017-01-01,1
"restaurant_ 203",2017-01-02,1
"restaurant_ 203",2017-01-05,1
"restaurant_ 203",2017-01-07,3
"restaurant_ 203",2017-01-09,1
"restaurant_ 203",2017-01-10,2
"restaurant_ 203",2017-01-11,1
"restaurant_ 203",2017-01-12,1
"restaurant_ 203",2017-01-14,1
"restaurant_ 203",2017-01-15,1
"restaurant_ 203",2017-01-16,1
"restaurant_ 203",2017-01-18,2
"restaurant_ 203",2017-01-19,1
"restaurant_ 203",2017-01-21,1
"restaurant_ 203",2017-01-24,1
"restaurant_ 203",2017-01-25,2
"restaurant_ 203",2017-01-26,1
"restaurant_ 203",2017-01-28,1
"restaurant_ 203",2017-01-29,3
"restaurant_ 203",2017-01-31,1
"restaurant_ 203",2017-02-01,1
"restaurant_ 203",2017-02-02,1
"restaurant_ 203",2017-02-04,1
"restaurant_ 203",2017-02-05,2
"restaurant_ 203",2017-02-07,1
"restaurant_ 203",2017-02-08,1
"restaurant_ 203",2017-02-09,1
"restaurant_ 203",2017-02-11,1
"restaurant_ 203",2017-02-13,1
"restaurant_ 203",2017-02-14,1
"restaurant_ 203",2017-02-15,1
"restaurant_ 203",2017-02-16,1
"restaurant_ 203",2017-02-18,1
"restaurant_ 203",2017-02-19,3
"restaurant_ 203",2017-02-21,1
"restaurant_ 203",2017-02-22,1
"restaurant_ 203",2017-02-23,1
"restaurant_ 203",2017-02-26,2
"restaurant_ 203",2017-02-28,2
"restaurant_ 203",2017-03-01,1
"restaurant_ 203",2017-03-03,1
"restaurant_ 203",2017-03-04,1
"restaurant_ 203",2017-03-05,2
"restaurant_ 203",2017-03-07,1
"restaurant_ 203",2017-03-08,1
"restaurant_ 203",2017-03-09,1
"restaurant_ 203",2017-03-11,1
"restaurant_ 203",2017-03-12,3
"restaurant_ 203",2017-03-14,1
"restaurant_ 203",2017-03-15,1
"restaurant_ 203",2017-03-16,1
"restaurant_ 203",2017-03-18,1
"restaurant_ 203",2017-03-19,2
"restaurant_ 203",2017-03-20,2
"restaurant_ 203",2017-03-21,1
"restaurant_ 203",2017-03-23,2
"restaurant_ 203",2017-03-25,1
"restaurant_ 203",2017-03-26,1
"restaurant_ 203",2017-03-28,1
"restaurant_ 203",2017-03-29,1
"restaurant_ 203",2017-03-31,2
"restaurant_ 602",2017-01-08,13
"restaurant_ 602",2017-01-10,4
"restaurant_ 602",2017-01-12,7
"restaurant_ 602",2017-01-13,2
"restaurant_ 602",2017-01-14,20
"restaurant_ 602",2017-01-17,3
"restaurant_ 602",2017-01-20,17
"restaurant_ 602",2017-01-21,23
"restaurant_ 602",2017-01-23,13
"restaurant_ 602",2017-01-24,16
"restaurant_ 602",2017-01-25,2
"restaurant_ 602",2017-01-27,5
"restaurant_ 602",2017-01-28,18
"restaurant_ 602",2017-01-29,11
"restaurant_ 602",2017-01-31,2
"restaurant_ 602",2017-02-02,2
"restaurant_ 602",2017-02-03,11
"restaurant_ 602",2017-02-04,17
"restaurant_ 602",2017-02-05,5
"restaurant_ 602",2017-02-07,4
"restaurant_ 602",2017-02-09,7
"restaurant_ 602",2017-02-10,11
"restaurant_ 602",2017-02-11,18
"restaurant_ 602",2017-02-14,4
"restaurant_ 602",2017-02-15,6
"restaurant_ 602",2017-02-16,8
"restaurant_ 602",2017-02-17,17
"restaurant_ 602",2017-02-18,19
"restaurant_ 602",2017-02-19,10
"restaurant_ 602",2017-02-21,8
"restaurant_ 602",2017-02-23,7
"restaurant_ 602",2017-02-24,9
"restaurant_ 602",2017-02-25,23
"restaurant_ 602",2017-02-28,5
"restaurant_ 602",2017-03-01,13
"restaurant_ 602",2017-03-03,7
"restaurant_ 602",2017-03-04,20
"restaurant_ 602",2017-03-06,8
"restaurant_ 602",2017-03-09,10
"restaurant_ 602",2017-03-10,9
"restaurant_ 602",2017-03-11,23
"restaurant_ 602",2017-03-12,8
"restaurant_ 602",2017-03-14,11
"restaurant_ 602",2017-03-15,10
"restaurant_ 602",2017-03-16,6
"restaurant_ 602",2017-03-17,20
"restaurant_ 602",2017-03-18,30
"restaurant_ 602",2017-03-19,37
"restaurant_ 602",2017-03-23,2
"restaurant_ 602",2017-03-24,25
"restaurant_ 602",2017-03-25,24
"restaurant_ 602",2017-03-26,13
"restaurant_ 602",2017-03-27,4
"restaurant_ 602",2017-03-29,7
"restaurant_ 602",2017-03-30,8
"restaurant_ 602",2017-03-31,19
"restaurant_ 303",2017-01-07,13
"restaurant_ 303",2017-01-08,12
"restaurant_ 303",2017-01-09,4
"restaurant_ 303",2017-01-10,5
"restaurant_ 303",2017-01-11,12
"restaurant_ 303",2017-01-13,10
"restaurant_ 303",2017-01-14,14
"restaurant_ 303",2017-01-15,12
"restaurant_ 303",2017-01-16,13
"restaurant_ 303",2017-01-17,10
"restaurant_ 303",2017-01-20,6
"restaurant_ 303",2017-01-21,8
"restaurant_ 303",2017-01-22,24
"restaurant_ 303",2017-01-23,6
"restaurant_ 303",2017-01-24,15
"restaurant_ 303",2017-01-25,4
"restaurant_ 303",2017-01-27,8
"restaurant_ 303",2017-01-28,8
"restaurant_ 303",2017-01-29,20
"restaurant_ 303",2017-01-30,10
"restaurant_ 303",2017-01-31,10
"restaurant_ 303",2017-02-03,9
"restaurant_ 303",2017-02-04,14
"restaurant_ 303",2017-02-05,12
"restaurant_ 303",2017-02-06,8
"restaurant_ 303",2017-02-07,9
"restaurant_ 303",2017-02-08,7
"restaurant_ 303",2017-02-10,4
"restaurant_ 303",2017-02-11,19
"restaurant_ 303",2017-02-12,15
"restaurant_ 303",2017-02-13,12
"restaurant_ 303",2017-02-14,8
"restaurant_ 303",2017-02-17,7
"restaurant_ 303",2017-02-18,6
"restaurant_ 303",2017-02-19,13
"restaurant_ 303",2017-02-20,8
"restaurant_ 303",2017-02-21,6
"restaurant_ 303",2017-02-22,7
"restaurant_ 303",2017-02-24,11
"restaurant_ 303",2017-02-25,31
"restaurant_ 303",2017-02-26,4
"restaurant_ 303",2017-02-27,3
"restaurant_ 303",2017-02-28,17
"restaurant_ 303",2017-03-03,13
"restaurant_ 303",2017-03-04,7
"restaurant_ 303",2017-03-05,14
"restaurant_ 303",2017-03-06,7
"restaurant_ 303",2017-03-07,7
"restaurant_ 303",2017-03-08,11
"restaurant_ 303",2017-03-10,16
"restaurant_ 303",2017-03-11,19
"restaurant_ 303",2017-03-12,21
"restaurant_ 303",2017-03-13,5
"restaurant_ 303",2017-03-14,5
"restaurant_ 303",2017-03-15,1
"restaurant_ 303",2017-03-17,3
"restaurant_ 303",2017-03-18,12
"restaurant_ 303",2017-03-20,15
"restaurant_ 303",2017-03-22,7
"restaurant_ 303",2017-03-24,11
"restaurant_ 303",2017-03-25,23
"restaurant_ 303",2017-03-26,18
"restaurant_ 303",2017-03-27,7
"restaurant_ 303",2017-03-28,15
"restaurant_ 303",2017-03-29,4
"restaurant_ 303",2017-03-31,21
"restaurant_ 431",2017-01-01,51
"restaurant_ 431",2017-01-02,51
"restaurant_ 431",2017-01-03,55
"restaurant_ 431",2017-01-04,44
"restaurant_ 431",2017-01-05,48
"restaurant_ 431",2017-01-06,36
"restaurant_ 431",2017-01-07,56
"restaurant_ 431",2017-01-08,42
"restaurant_ 431",2017-01-09,26
"restaurant_ 431",2017-01-10,38
"restaurant_ 431",2017-01-11,45
"restaurant_ 431",2017-01-12,22
"restaurant_ 431",2017-01-13,33
"restaurant_ 431",2017-01-14,24
"restaurant_ 431",2017-01-15,30
"restaurant_ 431",2017-01-16,54
"restaurant_ 431",2017-01-17,13
"restaurant_ 431",2017-01-19,9
"restaurant_ 431",2017-01-20,38
"restaurant_ 431",2017-01-21,75
"restaurant_ 431",2017-01-22,33
"restaurant_ 431",2017-01-23,33
"restaurant_ 431",2017-01-24,35
"restaurant_ 431",2017-01-25,28
"restaurant_ 431",2017-01-26,38
"restaurant_ 431",2017-01-27,58
"restaurant_ 431",2017-01-28,41
"restaurant_ 431",2017-01-29,51
"restaurant_ 431",2017-01-30,27
"restaurant_ 431",2017-01-31,37
"restaurant_ 431",2017-02-01,39
"restaurant_ 431",2017-02-02,20
"restaurant_ 431",2017-02-03,35
"restaurant_ 431",2017-02-04,35
"restaurant_ 431",2017-02-05,33
"restaurant_ 431",2017-02-06,17
"restaurant_ 431",2017-02-07,28
"restaurant_ 431",2017-02-08,44
"restaurant_ 431",2017-02-09,12
"restaurant_ 431",2017-02-10,53
"restaurant_ 431",2017-02-11,58
"restaurant_ 431",2017-02-12,60
"restaurant_ 431",2017-02-13,13
"restaurant_ 431",2017-02-14,13
"restaurant_ 431",2017-02-15,21
"restaurant_ 431",2017-02-16,37
"restaurant_ 431",2017-02-17,48
"restaurant_ 431",2017-02-18,65
"restaurant_ 431",2017-02-19,23
"restaurant_ 431",2017-02-20,45
"restaurant_ 431",2017-02-21,35
"restaurant_ 431",2017-02-22,11
"restaurant_ 431",2017-02-23,35
"restaurant_ 431",2017-02-24,51
"restaurant_ 431",2017-02-25,40
"restaurant_ 431",2017-02-26,53
"restaurant_ 431",2017-02-27,43
"restaurant_ 431",2017-02-28,22
"restaurant_ 431",2017-03-01,29
"restaurant_ 431",2017-03-02,27
"restaurant_ 431",2017-03-03,25
"restaurant_ 431",2017-03-04,61
"restaurant_ 431",2017-03-05,40
"restaurant_ 431",2017-03-06,32
"restaurant_ 431",2017-03-07,40
"restaurant_ 431",2017-03-08,61
"restaurant_ 431",2017-03-09,48
"restaurant_ 431",2017-03-10,48
"restaurant_ 431",2017-03-11,48
"restaurant_ 431",2017-03-12,26
"restaurant_ 431",2017-03-13,34
"restaurant_ 431",2017-03-14,26
"restaurant_ 431",2017-03-15,31
"restaurant_ 431",2017-03-16,34
"restaurant_ 431",2017-03-17,43
"restaurant_ 431",2017-03-18,45
"restaurant_ 431",2017-03-19,58
"restaurant_ 431",2017-03-20,37
"restaurant_ 431",2017-03-21,35
"restaurant_ 431",2017-03-22,58
"restaurant_ 431",2017-03-23,26
"restaurant_ 431",2017-03-24,52
"restaurant_ 431",2017-03-25,30
"restaurant_ 431",2017-03-26,48
"restaurant_ 431",2017-03-27,22
"restaurant_ 431",2017-03-28,37
"restaurant_ 431",2017-03-29,49
"restaurant_ 431",2017-03-30,27
"restaurant_ 431",2017-03-31,59
"restaurant_ 229",2017-01-05,2
"restaurant_ 229",2017-01-06,20
"restaurant_ 229",2017-01-07,14
"restaurant_ 229",2017-01-08,13
"restaurant_ 229",2017-01-09,7
"restaurant_ 229",2017-01-10,5
"restaurant_ 229",2017-01-11,6
"restaurant_ 229",2017-01-12,5
"restaurant_ 229",2017-01-13,16
"restaurant_ 229",2017-01-14,19
"restaurant_ 229",2017-01-15,4
"restaurant_ 229",2017-01-16,2
"restaurant_ 229",2017-01-17,11
"restaurant_ 229",2017-01-18,10
"restaurant_ 229",2017-01-19,7
"restaurant_ 229",2017-01-20,14
"restaurant_ 229",2017-01-21,22
"restaurant_ 229",2017-01-22,5
"restaurant_ 229",2017-01-23,13
"restaurant_ 229",2017-01-24,4
"restaurant_ 229",2017-01-25,4
"restaurant_ 229",2017-01-26,9
"restaurant_ 229",2017-01-27,33
"restaurant_ 229",2017-01-28,25
"restaurant_ 229",2017-01-29,2
"restaurant_ 229",2017-01-30,2
"restaurant_ 229",2017-01-31,2
"restaurant_ 229",2017-02-02,8
"restaurant_ 229",2017-02-03,14
"restaurant_ 229",2017-02-04,21
"restaurant_ 229",2017-02-05,7
"restaurant_ 229",2017-02-06,3
"restaurant_ 229",2017-02-07,18
"restaurant_ 229",2017-02-09,5
"restaurant_ 229",2017-02-10,30
"restaurant_ 229",2017-02-11,25
"restaurant_ 229",2017-02-12,6
"restaurant_ 229",2017-02-13,9
"restaurant_ 229",2017-02-14,15
"restaurant_ 229",2017-02-16,4
"restaurant_ 229",2017-02-17,18
"restaurant_ 229",2017-02-18,20
"restaurant_ 229",2017-02-19,14
"restaurant_ 229",2017-02-20,2
"restaurant_ 229",2017-02-21,12
"restaurant_ 229",2017-02-23,13
"restaurant_ 229",2017-02-24,22
"restaurant_ 229",2017-02-25,21
"restaurant_ 229",2017-02-26,16
"restaurant_ 229",2017-02-27,2
"restaurant_ 229",2017-02-28,16
"restaurant_ 229",2017-03-02,12
"restaurant_ 229",2017-03-03,18
"restaurant_ 229",2017-03-04,13
"restaurant_ 229",2017-03-05,2
"restaurant_ 229",2017-03-06,8
"restaurant_ 229",2017-03-07,10
"restaurant_ 229",2017-03-09,11
"restaurant_ 229",2017-03-10,22
"restaurant_ 229",2017-03-11,16
"restaurant_ 229",2017-03-12,6
"restaurant_ 229",2017-03-13,10
"restaurant_ 229",2017-03-14,10
"restaurant_ 229",2017-03-16,7
"restaurant_ 229",2017-03-17,17
"restaurant_ 229",2017-03-18,15
"restaurant_ 229",2017-03-19,19
"restaurant_ 229",2017-03-20,2
"restaurant_ 229",2017-03-21,19
"restaurant_ 229",2017-03-24,22
"restaurant_ 229",2017-03-25,24
"restaurant_ 229",2017-03-26,2
"restaurant_ 229",2017-03-27,15
"restaurant_ 229",2017-03-28,19
"restaurant_ 229",2017-03-30,6
"restaurant_ 229",2017-03-31,9
"restaurant_ 510",2017-01-04,5
"restaurant_ 510",2017-01-05,5
"restaurant_ 510",2017-01-06,12
"restaurant_ 510",2017-01-07,11
"restaurant_ 510",2017-01-08,13
"restaurant_ 510",2017-01-09,28
"restaurant_ 510",2017-01-10,2
"restaurant_ 510",2017-01-11,15
"restaurant_ 510",2017-01-12,5
"restaurant_ 510",2017-01-13,26
"restaurant_ 510",2017-01-14,14
"restaurant_ 510",2017-01-15,5
"restaurant_ 510",2017-01-16,10
"restaurant_ 510",2017-01-17,3
"restaurant_ 510",2017-01-18,30
"restaurant_ 510",2017-01-19,2
"restaurant_ 510",2017-01-20,13
"restaurant_ 510",2017-01-22,33
"restaurant_ 510",2017-01-23,4
"restaurant_ 510",2017-01-24,6
"restaurant_ 510",2017-01-25,26
"restaurant_ 510",2017-01-26,21
"restaurant_ 510",2017-01-27,33
"restaurant_ 510",2017-01-28,17
"restaurant_ 510",2017-01-29,12
"restaurant_ 510",2017-01-30,6
"restaurant_ 510",2017-01-31,8
"restaurant_ 510",2017-02-01,10
"restaurant_ 510",2017-02-02,18
"restaurant_ 510",2017-02-03,6
"restaurant_ 510",2017-02-04,37
"restaurant_ 510",2017-02-05,5
"restaurant_ 510",2017-02-06,2
"restaurant_ 510",2017-02-07,30
"restaurant_ 510",2017-02-08,12
"restaurant_ 510",2017-02-09,4
"restaurant_ 510",2017-02-10,13
"restaurant_ 510",2017-02-11,30
"restaurant_ 510",2017-02-12,2
"restaurant_ 510",2017-02-14,8
"restaurant_ 510",2017-02-15,15
"restaurant_ 510",2017-02-16,11
"restaurant_ 510",2017-02-17,3
"restaurant_ 510",2017-02-18,33
"restaurant_ 510",2017-02-19,5
"restaurant_ 510",2017-02-20,14
"restaurant_ 510",2017-02-21,18
"restaurant_ 510",2017-02-22,10
"restaurant_ 510",2017-02-23,2
"restaurant_ 510",2017-02-24,14
"restaurant_ 510",2017-02-25,34
"restaurant_ 510",2017-02-27,4
"restaurant_ 510",2017-03-01,3
"restaurant_ 510",2017-03-02,23
"restaurant_ 510",2017-03-03,19
"restaurant_ 510",2017-03-04,19
"restaurant_ 510",2017-03-05,43
"restaurant_ 510",2017-03-07,13
"restaurant_ 510",2017-03-08,2
"restaurant_ 510",2017-03-10,33
"restaurant_ 510",2017-03-11,42
"restaurant_ 510",2017-03-12,2
"restaurant_ 510",2017-03-13,8
"restaurant_ 510",2017-03-14,3
"restaurant_ 510",2017-03-16,18
"restaurant_ 510",2017-03-17,40
"restaurant_ 510",2017-03-18,18
"restaurant_ 510",2017-03-19,55
"restaurant_ 510",2017-03-20,7
"restaurant_ 510",2017-03-21,39
"restaurant_ 510",2017-03-22,20
"restaurant_ 510",2017-03-23,31
"restaurant_ 510",2017-03-24,16
"restaurant_ 510",2017-03-25,44
"restaurant_ 510",2017-03-26,38
"restaurant_ 510",2017-03-27,10
"restaurant_ 510",2017-03-28,11
"restaurant_ 510",2017-03-29,21
"restaurant_ 510",2017-03-30,7
"restaurant_ 510",2017-03-31,35
"restaurant_ 214",2017-01-01,22
"restaurant_ 214",2017-01-02,34
"restaurant_ 214",2017-01-03,71
"restaurant_ 214",2017-01-04,17
"restaurant_ 214",2017-01-06,24
"restaurant_ 214",2017-01-07,24
"restaurant_ 214",2017-01-08,31
"restaurant_ 214",2017-01-09,3
"restaurant_ 214",2017-01-10,4
"restaurant_ 214",2017-01-12,7
"restaurant_ 214",2017-01-13,14
"restaurant_ 214",2017-01-14,46
"restaurant_ 214",2017-01-15,5
"restaurant_ 214",2017-01-16,8
"restaurant_ 214",2017-01-17,8
"restaurant_ 214",2017-01-18,5
"restaurant_ 214",2017-01-19,9
"restaurant_ 214",2017-01-20,23
"restaurant_ 214",2017-01-21,19
"restaurant_ 214",2017-01-22,15
"restaurant_ 214",2017-01-23,5
"restaurant_ 214",2017-01-24,5
"restaurant_ 214",2017-01-25,6
"restaurant_ 214",2017-01-26,16
"restaurant_ 214",2017-01-27,16
"restaurant_ 214",2017-01-28,45
"restaurant_ 214",2017-01-29,30
"restaurant_ 214",2017-01-30,12
"restaurant_ 214",2017-01-31,15
"restaurant_ 214",2017-02-01,7
"restaurant_ 214",2017-02-02,8
"restaurant_ 214",2017-02-03,9
"restaurant_ 214",2017-02-04,34
"restaurant_ 214",2017-02-05,18
"restaurant_ 214",2017-02-06,23
"restaurant_ 214",2017-02-07,1
"restaurant_ 214",2017-02-08,2
"restaurant_ 214",2017-02-09,50
"restaurant_ 214",2017-02-10,13
"restaurant_ 214",2017-02-11,33
"restaurant_ 214",2017-02-12,20
"restaurant_ 214",2017-02-13,10
"restaurant_ 214",2017-02-14,23
"restaurant_ 214",2017-02-15,17
"restaurant_ 214",2017-02-16,17
"restaurant_ 214",2017-02-17,13
"restaurant_ 214",2017-02-18,26
"restaurant_ 214",2017-02-19,9
"restaurant_ 214",2017-02-20,11
"restaurant_ 214",2017-02-21,17
"restaurant_ 214",2017-02-22,8
"restaurant_ 214",2017-02-24,19
"restaurant_ 214",2017-02-25,53
"restaurant_ 214",2017-02-26,28
"restaurant_ 214",2017-02-27,10
"restaurant_ 214",2017-02-28,25
"restaurant_ 214",2017-03-01,21
"restaurant_ 214",2017-03-02,10
"restaurant_ 214",2017-03-03,30
"restaurant_ 214",2017-03-04,20
"restaurant_ 214",2017-03-05,45
"restaurant_ 214",2017-03-06,25
"restaurant_ 214",2017-03-07,10
"restaurant_ 214",2017-03-10,15
"restaurant_ 214",2017-03-11,63
"restaurant_ 214",2017-03-12,34
"restaurant_ 214",2017-03-13,12
"restaurant_ 214",2017-03-15,7
"restaurant_ 214",2017-03-16,14
"restaurant_ 214",2017-03-17,16
"restaurant_ 214",2017-03-18,27
"restaurant_ 214",2017-03-19,57
"restaurant_ 214",2017-03-20,23
"restaurant_ 214",2017-03-22,12
"restaurant_ 214",2017-03-23,15
"restaurant_ 214",2017-03-24,17
"restaurant_ 214",2017-03-25,40
"restaurant_ 214",2017-03-26,17
"restaurant_ 214",2017-03-27,6
"restaurant_ 214",2017-03-28,27
"restaurant_ 214",2017-03-29,26
"restaurant_ 214",2017-03-30,15
"restaurant_ 214",2017-03-31,36
"restaurant_ 429",2017-01-04,25
"restaurant_ 429",2017-01-05,11
"restaurant_ 429",2017-01-06,18
"restaurant_ 429",2017-01-07,11
"restaurant_ 429",2017-01-08,20
"restaurant_ 429",2017-01-09,6
"restaurant_ 429",2017-01-10,10
"restaurant_ 429",2017-01-11,28
"restaurant_ 429",2017-01-12,22
"restaurant_ 429",2017-01-13,14
"restaurant_ 429",2017-01-14,13
"restaurant_ 429",2017-01-16,26
"restaurant_ 429",2017-01-17,9
"restaurant_ 429",2017-01-18,46
"restaurant_ 429",2017-01-19,12
"restaurant_ 429",2017-01-20,25
"restaurant_ 429",2017-01-21,25
"restaurant_ 429",2017-01-23,10
"restaurant_ 429",2017-01-24,4
"restaurant_ 429",2017-01-25,17
"restaurant_ 429",2017-01-26,5
"restaurant_ 429",2017-01-27,46
"restaurant_ 429",2017-01-28,21
"restaurant_ 429",2017-01-29,4
"restaurant_ 429",2017-01-30,9
"restaurant_ 429",2017-01-31,6
"restaurant_ 429",2017-02-01,18
"restaurant_ 429",2017-02-02,7
"restaurant_ 429",2017-02-03,12
"restaurant_ 429",2017-02-04,24
"restaurant_ 429",2017-02-06,5
"restaurant_ 429",2017-02-07,11
"restaurant_ 429",2017-02-08,6
"restaurant_ 429",2017-02-09,8
"restaurant_ 429",2017-02-10,50
"restaurant_ 429",2017-02-11,24
"restaurant_ 429",2017-02-12,15
"restaurant_ 429",2017-02-13,15
"restaurant_ 429",2017-02-14,14
"restaurant_ 429",2017-02-15,13
"restaurant_ 429",2017-02-16,23
"restaurant_ 429",2017-02-17,35
"restaurant_ 429",2017-02-18,25
"restaurant_ 429",2017-02-19,3
"restaurant_ 429",2017-02-20,6
"restaurant_ 429",2017-02-21,19
"restaurant_ 429",2017-02-22,19
"restaurant_ 429",2017-02-23,9
"restaurant_ 429",2017-02-24,27
"restaurant_ 429",2017-02-25,22
"restaurant_ 429",2017-02-27,10
"restaurant_ 429",2017-02-28,13
"restaurant_ 429",2017-03-01,7
"restaurant_ 429",2017-03-02,44
"restaurant_ 429",2017-03-03,27
"restaurant_ 429",2017-03-04,17
"restaurant_ 429",2017-03-05,2
"restaurant_ 429",2017-03-06,10
"restaurant_ 429",2017-03-07,30
"restaurant_ 429",2017-03-08,4
"restaurant_ 429",2017-03-09,8
"restaurant_ 429",2017-03-10,47
"restaurant_ 429",2017-03-11,42
"restaurant_ 429",2017-03-13,13
"restaurant_ 429",2017-03-14,12
"restaurant_ 429",2017-03-15,32
"restaurant_ 429",2017-03-16,16
