ID,visit_datetime,reserve_datetime,reserve_visitors
"restaurant_ 810","2017-03-30 17:00:00","2017-03-29 16:00:00",2
"restaurant_ 728","2017-03-30 17:00:00","2017-03-27 21:00:00",2
"restaurant_ 728","2017-03-30 17:00:00","2017-03-24 17:00:00",3
"restaurant_ 354","2017-03-30 17:00:00","2017-02-17 14:00:00",21
"restaurant_ 560","2017-03-30 17:00:00","2017-03-15 18:00:00",3
"restaurant_ 586","2017-03-30 17:00:00","2017-03-24 13:00:00",4
"restaurant_ 586","2017-03-30 17:00:00","2017-03-14 18:00:00",14
"restaurant_ 712","2017-03-30 17:00:00","2017-03-29 21:00:00",26
"restaurant_ 712","2017-03-30 17:00:00","2017-03-29 21:00:00",9
"restaurant_ 58","2017-03-30 17:00:00","2017-03-30 17:00:00",2
"restaurant_ 64","2017-03-30 17:00:00","2017-03-24 22:00:00",4
"restaurant_ 64","2017-03-30 17:00:00","2017-03-30 17:00:00",2
"restaurant_ 416","2017-03-30 17:00:00","2017-03-17 18:00:00",45
"restaurant_ 480","2017-03-30 17:00:00","2017-02-28 01:00:00",2
"restaurant_ 732","2017-03-30 17:00:00","2017-03-30 17:00:00",4
"restaurant_ 549","2017-03-30 17:00:00","2017-03-27 19:00:00",33
"restaurant_ 549","2017-03-30 17:00:00","2017-03-28 23:00:00",18
"restaurant_ 769","2017-03-30 17:00:00","2017-03-18 15:00:00",14
"restaurant_ 616","2017-03-30 17:00:00","2017-02-22 16:00:00",7
"restaurant_ 87","2017-03-30 17:00:00","2017-03-28 19:00:00",4
"restaurant_ 87","2017-03-30 17:00:00","2017-03-28 19:00:00",2
"restaurant_ 71","2017-03-30 17:00:00","2017-03-30 11:00:00",2
"restaurant_ 500","2017-03-30 17:00:00","2017-03-30 12:00:00",5
"restaurant_ 500","2017-03-30 17:00:00","2017-03-29 23:00:00",4
"restaurant_ 740","2017-03-30 17:00:00","2017-03-28 15:00:00",5
"restaurant_ 740","2017-03-30 17:00:00","2017-03-20 19:00:00",2
"restaurant_ 433","2017-03-30 17:00:00","2017-03-23 11:00:00",3
"restaurant_ 541","2017-03-30 17:00:00","2017-03-27 18:00:00",2
"restaurant_ 45","2017-03-30 18:00:00","2017-03-03 20:00:00",29
"restaurant_ 816","2017-03-30 18:00:00","2017-03-26 18:00:00",2
"restaurant_ 816","2017-03-30 18:00:00","2017-02-26 20:00:00",3
"restaurant_ 437","2017-03-30 18:00:00","2017-03-30 01:00:00",2
"restaurant_ 464","2017-03-30 18:00:00","2017-03-28 10:00:00",8
"restaurant_ 464","2017-03-30 18:00:00","2017-03-30 18:00:00",21
"restaurant_ 464","2017-03-30 18:00:00","2017-03-20 07:00:00",3
"restaurant_ 464","2017-03-30 18:00:00","2017-03-30 18:00:00",2
"restaurant_ 619","2017-03-30 18:00:00","2017-03-30 17:00:00",8
"restaurant_ 733","2017-03-30 18:00:00","2017-03-29 20:00:00",5
"restaurant_ 733","2017-03-30 18:00:00","2017-03-29 20:00:00",6
"restaurant_ 756","2017-03-30 18:00:00","2017-03-15 23:00:00",3
"restaurant_ 756","2017-03-30 18:00:00","2017-02-27 13:00:00",10
"restaurant_ 756","2017-03-30 18:00:00","2017-03-18 10:00:00",9
"restaurant_ 756","2017-03-30 18:00:00","2017-03-22 16:00:00",5
"restaurant_ 756","2017-03-30 18:00:00","2017-03-28 19:00:00",10
"restaurant_ 756","2017-03-30 18:00:00","2017-03-22 16:00:00",4
"restaurant_ 803","2017-03-30 18:00:00","2017-03-30 13:00:00",2
"restaurant_ 803","2017-03-30 18:00:00","2017-03-30 13:00:00",2
"restaurant_ 69","2017-03-30 18:00:00","2017-03-10 18:00:00",8
"restaurant_ 809","2017-03-30 18:00:00","2017-03-20 11:00:00",2
"restaurant_ 809","2017-03-30 18:00:00","2017-03-30 15:00:00",2
"restaurant_ 809","2017-03-30 18:00:00","2017-03-28 20:00:00",2
"restaurant_ 229","2017-03-30 18:00:00","2017-03-30 16:00:00",2
"restaurant_ 560","2017-03-30 18:00:00","2017-03-25 18:00:00",11
"restaurant_ 560","2017-03-30 18:00:00","2017-03-30 17:00:00",2
"restaurant_ 205","2017-03-30 18:00:00","2017-03-30 14:00:00",3
"restaurant_ 623","2017-03-30 18:00:00","2017-03-28 12:00:00",2
"restaurant_ 623","2017-03-30 18:00:00","2017-03-28 11:00:00",2
"restaurant_ 623","2017-03-30 18:00:00","2017-03-17 21:00:00",2
"restaurant_ 623","2017-03-30 18:00:00","2017-03-21 22:00:00",3
"restaurant_ 455","2017-03-30 18:00:00","2017-03-29 17:00:00",7
"restaurant_ 455","2017-03-30 18:00:00","2017-03-23 14:00:00",7
"restaurant_ 503","2017-03-30 18:00:00","2017-03-30 17:00:00",2
"restaurant_ 530","2017-03-30 18:00:00","2017-03-29 15:00:00",3
"restaurant_ 530","2017-03-30 18:00:00","2017-03-08 17:00:00",6
"restaurant_ 530","2017-03-30 18:00:00","2017-03-02 17:00:00",3
"restaurant_ 415","2017-03-30 18:00:00","2017-03-23 18:00:00",18
"restaurant_ 415","2017-03-30 18:00:00","2017-03-28 12:00:00",4
"restaurant_ 415","2017-03-30 18:00:00","2017-03-30 14:00:00",2
"restaurant_ 415","2017-03-30 18:00:00","2017-03-27 20:00:00",2
"restaurant_ 561","2017-03-30 18:00:00","2017-03-23 16:00:00",4
"restaurant_ 480","2017-03-30 18:00:00","2017-03-28 23:00:00",2
"restaurant_ 480","2017-03-30 18:00:00","2017-03-30 17:00:00",2
"restaurant_ 741","2017-03-30 18:00:00","2017-03-30 17:00:00",2
"restaurant_ 766","2017-03-30 18:00:00","2017-03-23 19:00:00",17
"restaurant_ 68","2017-03-30 18:00:00","2017-03-23 10:00:00",3
"restaurant_ 614","2017-03-30 18:00:00","2017-03-30 17:00:00",3
"restaurant_ 614","2017-03-30 18:00:00","2017-03-30 18:00:00",1
"restaurant_ 732","2017-03-30 18:00:00","2017-03-30 17:00:00",2
"restaurant_ 732","2017-03-30 18:00:00","2017-03-30 17:00:00",4
"restaurant_ 124","2017-03-30 18:00:00","2017-03-30 17:00:00",2
"restaurant_ 223","2017-03-30 18:00:00","2017-03-08 21:00:00",4
"restaurant_ 223","2017-03-30 18:00:00","2017-03-30 16:00:00",5
"restaurant_ 223","2017-03-30 18:00:00","2017-03-15 21:00:00",8
"restaurant_ 737","2017-03-30 18:00:00","2017-03-30 17:00:00",2
"restaurant_ 708","2017-03-30 18:00:00","2017-03-30 18:00:00",2
"restaurant_ 47","2017-03-30 18:00:00","2017-03-29 14:00:00",2
"restaurant_ 47","2017-03-30 18:00:00","2017-03-17 17:00:00",14
"restaurant_ 47","2017-03-30 18:00:00","2017-03-22 16:00:00",6
"restaurant_ 582","2017-03-30 18:00:00","2017-03-17 16:00:00",3
"restaurant_ 725","2017-03-30 18:00:00","2017-03-19 23:00:00",2
"restaurant_ 566","2017-03-30 18:00:00","2017-03-30 17:00:00",6
"restaurant_ 460","2017-03-30 18:00:00","2017-03-29 20:00:00",2
"restaurant_ 50","2017-03-30 18:00:00","2017-03-20 18:00:00",13
"restaurant_ 50","2017-03-30 18:00:00","2017-03-09 15:00:00",4
"restaurant_ 563","2017-03-30 18:00:00","2017-03-16 17:00:00",11
"restaurant_ 471","2017-03-30 18:00:00","2017-03-30 16:00:00",2
"restaurant_ 178","2017-03-30 18:00:00","2017-03-25 18:00:00",2
"restaurant_ 434","2017-03-30 18:00:00","2017-03-22 19:00:00",5
"restaurant_ 592","2017-03-30 18:00:00","2017-03-15 14:00:00",3
"restaurant_ 592","2017-03-30 18:00:00","2017-03-15 16:00:00",12
"restaurant_ 769","2017-03-30 18:00:00","2017-03-30 17:00:00",10
"restaurant_ 769","2017-03-30 18:00:00","2017-03-22 20:00:00",2
"restaurant_ 769","2017-03-30 18:00:00","2017-03-11 14:00:00",5
"restaurant_ 769","2017-03-30 18:00:00","2017-03-20 14:00:00",11
"restaurant_ 428","2017-03-30 18:00:00","2017-03-29 21:00:00",2
"restaurant_ 428","2017-03-30 18:00:00","2017-03-28 18:00:00",2
"restaurant_ 710","2017-03-30 18:00:00","2017-03-24 21:00:00",10
"restaurant_ 815","2017-03-30 18:00:00","2017-03-16 20:00:00",2
"restaurant_ 492","2017-03-30 18:00:00","2017-03-22 05:00:00",2
"restaurant_ 510","2017-03-30 18:00:00","2017-03-29 18:00:00",3
"restaurant_ 818","2017-03-30 18:00:00","2017-03-28 20:00:00",9
"restaurant_ 459","2017-03-30 18:00:00","2017-03-30 16:00:00",3
"restaurant_ 459","2017-03-30 18:00:00","2017-03-30 17:00:00",3
"restaurant_ 459","2017-03-30 18:00:00","2017-03-11 23:00:00",5
"restaurant_ 616","2017-03-30 18:00:00","2017-03-30 17:00:00",2
"restaurant_ 87","2017-03-30 18:00:00","2017-03-28 19:00:00",5
"restaurant_ 87","2017-03-30 18:00:00","2017-03-28 19:00:00",3
"restaurant_ 51","2017-03-30 18:00:00","2017-03-09 17:00:00",2
"restaurant_ 225","2017-03-30 18:00:00","2017-03-22 00:00:00",2
"restaurant_ 225","2017-03-30 18:00:00","2017-03-30 17:00:00",2
"restaurant_ 225","2017-03-30 18:00:00","2017-03-02 14:00:00",7
"restaurant_ 225","2017-03-30 18:00:00","2017-03-24 18:00:00",2
"restaurant_ 225","2017-03-30 18:00:00","2017-03-29 16:00:00",4
"restaurant_ 225","2017-03-30 18:00:00","2017-03-22 15:00:00",6
"restaurant_ 225","2017-03-30 18:00:00","2017-03-23 14:00:00",6
"restaurant_ 71","2017-03-30 18:00:00","2017-03-30 11:00:00",3
"restaurant_ 71","2017-03-30 18:00:00","2017-03-30 17:00:00",3
"restaurant_ 71","2017-03-30 18:00:00","2017-03-30 11:00:00",2
"restaurant_ 165","2017-03-30 18:00:00","2017-03-12 21:00:00",3
"restaurant_ 165","2017-03-30 18:00:00","2017-03-27 20:00:00",3
"restaurant_ 130","2017-03-30 18:00:00","2017-03-21 20:00:00",5
"restaurant_ 541","2017-03-30 18:00:00","2017-03-30 16:00:00",2
"restaurant_ 823","2017-03-30 18:00:00","2017-03-28 18:00:00",2
"restaurant_ 180","2017-03-30 18:00:00","2017-03-29 21:00:00",4
"restaurant_ 729","2017-03-30 18:00:00","2017-03-23 23:00:00",4
"restaurant_ 798","2017-03-30 18:00:00","2017-03-30 18:00:00",2
"restaurant_ 11","2017-03-30 19:00:00","2017-03-26 17:00:00",2
"restaurant_ 11","2017-03-30 19:00:00","2017-03-21 21:00:00",6
"restaurant_ 816","2017-03-30 19:00:00","2017-03-30 16:00:00",5
"restaurant_ 816","2017-03-30 19:00:00","2017-03-29 22:00:00",2
"restaurant_ 816","2017-03-30 19:00:00","2017-03-30 18:00:00",2
"restaurant_ 816","2017-03-30 19:00:00","2017-03-03 14:00:00",6
"restaurant_ 816","2017-03-30 19:00:00","2017-03-30 18:00:00",2
"restaurant_ 1","2017-03-30 19:00:00","2017-03-22 23:00:00",10
"restaurant_ 1","2017-03-30 19:00:00","2017-03-18 22:00:00",4
"restaurant_ 810","2017-03-30 19:00:00","2017-03-26 16:00:00",3
"restaurant_ 619","2017-03-30 19:00:00","2017-03-22 00:00:00",2
"restaurant_ 733","2017-03-30 19:00:00","2017-03-30 16:00:00",3
"restaurant_ 803","2017-03-30 19:00:00","2017-03-30 13:00:00",2
"restaurant_ 17","2017-03-30 19:00:00","2017-03-30 18:00:00",2
"restaurant_ 17","2017-03-30 19:00:00","2017-03-29 18:00:00",2
"restaurant_ 95","2017-03-30 19:00:00","2017-03-28 18:00:00",3
"restaurant_ 497","2017-03-30 19:00:00","2017-03-30 19:00:00",5
"restaurant_ 497","2017-03-30 19:00:00","2017-03-30 19:00:00",2
"restaurant_ 497","2017-03-30 19:00:00","2017-03-30 19:00:00",3
"restaurant_ 166","2017-03-30 19:00:00","2017-03-28 18:00:00",5
"restaurant_ 216","2017-03-30 19:00:00","2017-03-21 21:00:00",2
"restaurant_ 216","2017-03-30 19:00:00","2017-03-25 17:00:00",10
"restaurant_ 198","2017-03-30 19:00:00","2017-03-30 17:00:00",4
"restaurant_ 525","2017-03-30 19:00:00","2017-03-28 18:00:00",4
"restaurant_ 623","2017-03-30 19:00:00","2017-03-30 18:00:00",3
"restaurant_ 623","2017-03-30 19:00:00","2017-03-21 18:00:00",7
"restaurant_ 623","2017-03-30 19:00:00","2017-03-30 15:00:00",5
"restaurant_ 92","2017-03-30 19:00:00","2017-03-29 18:00:00",2
"restaurant_ 92","2017-03-30 19:00:00","2017-03-30 17:00:00",2
"restaurant_ 83","2017-03-30 19:00:00","2017-03-30 16:00:00",3
"restaurant_ 83","2017-03-30 19:00:00","2017-03-04 12:00:00",4
"restaurant_ 214","2017-03-30 19:00:00","2017-02-27 17:00:00",2
"restaurant_ 214","2017-03-30 19:00:00","2017-02-19 21:00:00",2
"restaurant_ 253","2017-03-30 19:00:00","2017-03-30 00:00:00",2
"restaurant_ 415","2017-03-30 19:00:00","2017-03-29 00:00:00",4
"restaurant_ 447","2017-03-30 19:00:00","2017-03-30 12:00:00",4
"restaurant_ 447","2017-03-30 19:00:00","2017-03-30 18:00:00",2
"restaurant_ 561","2017-03-30 19:00:00","2017-03-30 16:00:00",2
"restaurant_ 561","2017-03-30 19:00:00","2017-03-23 18:00:00",5
"restaurant_ 561","2017-03-30 19:00:00","2017-03-27 15:00:00",2
"restaurant_ 505","2017-03-30 19:00:00","2017-03-30 18:00:00",3
"restaurant_ 505","2017-03-30 19:00:00","2017-03-24 17:00:00",7
"restaurant_ 505","2017-03-30 19:00:00","2017-03-29 22:00:00",4
"restaurant_ 480","2017-03-30 19:00:00","2017-03-29 21:00:00",10
"restaurant_ 625","2017-03-30 19:00:00","2017-03-28 18:00:00",5
"restaurant_ 243","2017-03-30 19:00:00","2017-03-23 22:00:00",2
"restaurant_ 68","2017-03-30 19:00:00","2017-03-22 09:00:00",2
"restaurant_ 138","2017-03-30 19:00:00","2017-03-30 13:00:00",13
"restaurant_ 618","2017-03-30 19:00:00","2017-03-30 01:00:00",2
"restaurant_ 732","2017-03-30 19:00:00","2017-03-30 17:00:00",3
"restaurant_ 124","2017-03-30 19:00:00","2017-03-20 00:00:00",2
"restaurant_ 124","2017-03-30 19:00:00","2017-03-30 18:00:00",4
"restaurant_ 737","2017-03-30 19:00:00","2017-03-30 17:00:00",4
"restaurant_ 318","2017-03-30 19:00:00","2017-03-23 20:00:00",2
"restaurant_ 483","2017-03-30 19:00:00","2017-03-21 14:00:00",4
"restaurant_ 483","2017-03-30 19:00:00","2017-03-29 17:00:00",3
"restaurant_ 483","2017-03-30 19:00:00","2017-03-29 17:00:00",2
"restaurant_ 483","2017-03-30 19:00:00","2017-03-30 18:00:00",3
"restaurant_ 483","2017-03-30 19:00:00","2017-03-17 18:00:00",4
"restaurant_ 483","2017-03-30 19:00:00","2017-03-30 13:00:00",3
"restaurant_ 50","2017-03-30 19:00:00","2017-03-27 20:00:00",17
"restaurant_ 50","2017-03-30 19:00:00","2017-03-26 17:00:00",8
"restaurant_ 563","2017-03-30 19:00:00","2017-03-30 10:00:00",2
"restaurant_ 46","2017-03-30 19:00:00","2017-03-30 18:00:00",2
"restaurant_ 173","2017-03-30 19:00:00","2017-03-29 07:00:00",2
"restaurant_ 173","2017-03-30 19:00:00","2017-03-30 18:00:00",2
"restaurant_ 428","2017-03-30 19:00:00","2017-03-23 19:00:00",6
"restaurant_ 428","2017-03-30 19:00:00","2017-03-28 18:00:00",5
"restaurant_ 815","2017-03-30 19:00:00","2017-03-28 18:00:00",6
"restaurant_ 815","2017-03-30 19:00:00","2017-03-28 18:00:00",5
"restaurant_ 27","2017-03-30 19:00:00","2017-03-29 19:00:00",2
"restaurant_ 101","2017-03-30 19:00:00","2017-03-30 18:00:00",1
"restaurant_ 53","2017-03-30 19:00:00","2017-03-30 18:00:00",3
"restaurant_ 53","2017-03-30 19:00:00","2017-03-09 19:00:00",4
"restaurant_ 585","2017-03-30 19:00:00","2017-03-15 18:00:00",6
"restaurant_ 87","2017-03-30 19:00:00","2017-03-28 19:00:00",4
"restaurant_ 87","2017-03-30 19:00:00","2017-03-28 19:00:00",2
"restaurant_ 499","2017-03-30 19:00:00","2017-03-07 17:00:00",6
"restaurant_ 499","2017-03-30 19:00:00","2017-03-15 17:00:00",5
"restaurant_ 225","2017-03-30 19:00:00","2017-03-30 19:00:00",3
"restaurant_ 225","2017-03-30 19:00:00","2017-03-30 03:00:00",5
"restaurant_ 225","2017-03-30 19:00:00","2017-03-27 21:00:00",2
"restaurant_ 71","2017-03-30 19:00:00","2017-03-30 11:00:00",2
"restaurant_ 71","2017-03-30 19:00:00","2017-03-30 11:00:00",2
"restaurant_ 165","2017-03-30 19:00:00","2017-03-30 17:00:00",4
"restaurant_ 165","2017-03-30 19:00:00","2017-03-23 22:00:00",2
"restaurant_ 500","2017-03-30 19:00:00","2017-03-29 14:00:00",5
"restaurant_ 500","2017-03-30 19:00:00","2017-03-29 18:00:00",2
"restaurant_ 130","2017-03-30 19:00:00","2017-03-23 21:00:00",2
"restaurant_ 130","2017-03-30 19:00:00","2017-03-29 12:00:00",2
"restaurant_ 504","2017-03-30 19:00:00","2017-03-27 18:00:00",24
"restaurant_ 541","2017-03-30 19:00:00","2017-03-28 15:00:00",2
"restaurant_ 541","2017-03-30 19:00:00","2017-03-30 18:00:00",2
"restaurant_ 541","2017-03-30 19:00:00","2017-03-25 10:00:00",6
"restaurant_ 541","2017-03-30 19:00:00","2017-03-30 14:00:00",3
"restaurant_ 73","2017-03-30 19:00:00","2017-03-15 21:00:00",7
"restaurant_ 73","2017-03-30 19:00:00","2017-03-28 17:00:00",4
"restaurant_ 823","2017-03-30 19:00:00","2017-03-28 18:00:00",7
"restaurant_ 180","2017-03-30 19:00:00","2017-03-24 16:00:00",7
"restaurant_ 215","2017-03-30 19:00:00","2017-03-24 23:00:00",2
"restaurant_ 729","2017-03-30 19:00:00","2017-03-30 17:00:00",2
"restaurant_ 34","2017-03-30 19:00:00","2017-03-25 14:00:00",2
"restaurant_ 34","2017-03-30 19:00:00","2017-03-29 12:00:00",2
"restaurant_ 41","2017-03-30 19:00:00","2017-03-16 18:00:00",17
"restaurant_ 102","2017-03-30 19:00:00","2017-03-30 18:00:00",3
"restaurant_ 102","2017-03-30 19:00:00","2017-03-22 18:00:00",3
"restaurant_ 798","2017-03-30 19:00:00","2017-03-15 17:00:00",3
"restaurant_ 539","2017-03-30 20:00:00","2017-03-14 12:00:00",3
"restaurant_ 539","2017-03-30 20:00:00","2017-03-29 00:00:00",2
"restaurant_ 82","2017-03-30 20:00:00","2017-03-09 15:00:00",20
"restaurant_ 816","2017-03-30 20:00:00","2017-02-28 15:00:00",2
"restaurant_ 816","2017-03-30 20:00:00","2017-03-12 15:00:00",4
"restaurant_ 810","2017-03-30 20:00:00","2017-03-24 19:00:00",3
"restaurant_ 172","2017-03-30 20:00:00","2017-03-21 20:00:00",16
"restaurant_ 478","2017-03-30 20:00:00","2017-03-27 22:00:00",2
"restaurant_ 478","2017-03-30 20:00:00","2017-03-14 20:00:00",14
"restaurant_ 17","2017-03-30 20:00:00","2017-03-25 19:00:00",5
"restaurant_ 95","2017-03-30 20:00:00","2017-03-30 19:00:00",2
"restaurant_ 658","2017-03-30 20:00:00","2017-03-30 00:00:00",2
"restaurant_ 658","2017-03-30 20:00:00","2017-03-28 20:00:00",4
"restaurant_ 222","2017-03-30 20:00:00","2017-03-29 23:00:00",3
"restaurant_ 497","2017-03-30 20:00:00","2017-03-30 20:00:00",6
"restaurant_ 229","2017-03-30 20:00:00","2017-03-17 17:00:00",2
"restaurant_ 560","2017-03-30 20:00:00","2017-03-30 12:00:00",3
"restaurant_ 179","2017-03-30 20:00:00","2017-03-27 18:00:00",6
"restaurant_ 522","2017-03-30 20:00:00","2017-02-23 10:00:00",24
"restaurant_ 158","2017-03-30 20:00:00","2017-03-17 21:00:00",5
"restaurant_ 158","2017-03-30 20:00:00","2017-03-30 18:00:00",2
"restaurant_ 455","2017-03-30 20:00:00","2017-03-29 17:00:00",5
"restaurant_ 66","2017-03-30 20:00:00","2017-03-30 18:00:00",9
"restaurant_ 505","2017-03-30 20:00:00","2017-03-30 18:00:00",3
"restaurant_ 625","2017-03-30 20:00:00","2017-03-30 15:00:00",4
"restaurant_ 124","2017-03-30 20:00:00","2017-03-24 19:00:00",4
"restaurant_ 223","2017-03-30 20:00:00","2017-03-30 16:00:00",2
"restaurant_ 223","2017-03-30 20:00:00","2017-03-30 19:00:00",3
"restaurant_ 223","2017-03-30 20:00:00","2017-03-02 20:00:00",11
"restaurant_ 223","2017-03-30 20:00:00","2017-03-26 22:00:00",2
"restaurant_ 708","2017-03-30 20:00:00","2017-02-28 14:00:00",4
"restaurant_ 708","2017-03-30 20:00:00","2017-03-28 11:00:00",3
"restaurant_ 125","2017-03-30 20:00:00","2017-03-30 17:00:00",2
"restaurant_ 483","2017-03-30 20:00:00","2017-03-30 18:00:00",3
"restaurant_ 483","2017-03-30 20:00:00","2017-03-29 20:00:00",2
"restaurant_ 725","2017-03-30 20:00:00","2017-03-30 18:00:00",2
"restaurant_ 725","2017-03-30 20:00:00","2017-03-30 14:00:00",2
"restaurant_ 725","2017-03-30 20:00:00","2017-03-30 17:00:00",2
"restaurant_ 725","2017-03-30 20:00:00","2017-03-28 15:00:00",2
"restaurant_ 584","2017-03-30 20:00:00","2017-03-30 19:00:00",3
"restaurant_ 428","2017-03-30 20:00:00","2017-03-30 20:00:00",2
"restaurant_ 428","2017-03-30 20:00:00","2017-03-30 19:00:00",2
"restaurant_ 428","2017-03-30 20:00:00","2017-03-23 19:00:00",4
"restaurant_ 192","2017-03-30 20:00:00","2017-03-29 16:00:00",4
"restaurant_ 192","2017-03-30 20:00:00","2017-03-17 17:00:00",5
"restaurant_ 450","2017-03-30 20:00:00","2017-03-03 19:00:00",15
"restaurant_ 616","2017-03-30 20:00:00","2017-03-30 19:00:00",2
"restaurant_ 499","2017-03-30 20:00:00","2017-03-15 15:00:00",2
"restaurant_ 499","2017-03-30 20:00:00","2017-03-27 21:00:00",2
"restaurant_ 225","2017-03-30 20:00:00","2017-03-30 15:00:00",2
"restaurant_ 225","2017-03-30 20:00:00","2017-03-25 18:00:00",2
"restaurant_ 71","2017-03-30 20:00:00","2017-03-30 11:00:00",4
"restaurant_ 541","2017-03-30 20:00:00","2017-03-29 20:00:00",2
"restaurant_ 541","2017-03-30 20:00:00","2017-03-29 01:00:00",5
"restaurant_ 568","2017-03-30 20:00:00","2017-02-14 20:00:00",40
"restaurant_ 180","2017-03-30 20:00:00","2017-03-10 14:00:00",5
"restaurant_ 34","2017-03-30 20:00:00","2017-03-22 18:00:00",13
"restaurant_ 34","2017-03-30 20:00:00","2017-03-29 18:00:00",2
"restaurant_ 115","2017-03-30 20:00:00","2017-03-29 20:00:00",4
"restaurant_ 816","2017-03-30 21:00:00","2017-03-29 22:00:00",3
"restaurant_ 437","2017-03-30 21:00:00","2017-03-29 23:00:00",2
"restaurant_ 733","2017-03-30 21:00:00","2017-03-30 17:00:00",2
"restaurant_ 95","2017-03-30 21:00:00","2017-03-23 17:00:00",2
"restaurant_ 809","2017-03-30 21:00:00","2017-03-26 11:00:00",2
"restaurant_ 216","2017-03-30 21:00:00","2017-03-23 21:00:00",6
"restaurant_ 522","2017-03-30 21:00:00","2017-03-29 18:00:00",3
"restaurant_ 718","2017-03-30 21:00:00","2017-03-16 10:00:00",2
"restaurant_ 718","2017-03-30 21:00:00","2017-02-28 18:00:00",2
"restaurant_ 718","2017-03-30 21:00:00","2017-03-17 11:00:00",3
"restaurant_ 92","2017-03-30 21:00:00","2017-03-30 07:00:00",3
"restaurant_ 18","2017-03-30 21:00:00","2017-03-30 18:00:00",2
"restaurant_ 429","2017-03-30 21:00:00","2017-03-26 01:00:00",2
"restaurant_ 189","2017-03-30 21:00:00","2017-03-30 14:00:00",2
"restaurant_ 223","2017-03-30 21:00:00","2017-03-30 17:00:00",6
"restaurant_ 223","2017-03-30 21:00:00","2017-03-30 20:00:00",2
"restaurant_ 5","2017-03-30 21:00:00","2017-03-30 11:00:00",3
"restaurant_ 5","2017-03-30 21:00:00","2017-03-22 15:00:00",2
"restaurant_ 708","2017-03-30 21:00:00","2017-03-28 16:00:00",2
"restaurant_ 708","2017-03-30 21:00:00","2017-03-30 21:00:00",2
"restaurant_ 549","2017-03-30 21:00:00","2017-03-30 16:00:00",10
"restaurant_ 769","2017-03-30 21:00:00","2017-03-30 21:00:00",2
"restaurant_ 38","2017-03-30 21:00:00","2017-03-30 10:00:00",4
"restaurant_ 492","2017-03-30 21:00:00","2017-03-30 16:00:00",8
"restaurant_ 171","2017-03-30 21:00:00","2017-03-29 00:00:00",3
"restaurant_ 171","2017-03-30 21:00:00","2017-03-29 13:00:00",2
"restaurant_ 459","2017-03-30 21:00:00","2017-03-30 18:00:00",6
"restaurant_ 225","2017-03-30 21:00:00","2017-03-24 20:00:00",8
"restaurant_ 225","2017-03-30 21:00:00","2017-03-18 13:00:00",6
"restaurant_ 500","2017-03-30 21:00:00","2017-03-25 17:00:00",24
"restaurant_ 823","2017-03-30 21:00:00","2017-03-30 20:00:00",3
"restaurant_ 45","2017-03-30 22:00:00","2017-03-29 16:00:00",2
"restaurant_ 728","2017-03-30 22:00:00","2017-03-28 17:00:00",2
"restaurant_ 728","2017-03-30 22:00:00","2017-03-29 21:00:00",3
"restaurant_ 728","2017-03-30 22:00:00","2017-03-29 20:00:00",2
"restaurant_ 597","2017-03-30 22:00:00","2017-03-05 18:00:00",20
"restaurant_ 560","2017-03-30 22:00:00","2017-03-30 18:00:00",2
"restaurant_ 522","2017-03-30 22:00:00","2017-03-23 00:00:00",3
"restaurant_ 595","2017-03-30 22:00:00","2017-03-27 17:00:00",4
"restaurant_ 708","2017-03-30 22:00:00","2017-03-18 15:00:00",4
"restaurant_ 584","2017-03-30 22:00:00","2017-03-29 19:00:00",2
"restaurant_ 327","2017-03-30 22:00:00","2017-03-28 12:00:00",1
"restaurant_ 327","2017-03-30 22:00:00","2017-03-27 17:00:00",5
"restaurant_ 327","2017-03-30 22:00:00","2017-03-27 18:00:00",3
"restaurant_ 327","2017-03-30 22:00:00","2017-03-29 13:00:00",6
"restaurant_ 450","2017-03-30 22:00:00","2017-03-10 19:00:00",6
"restaurant_ 225","2017-03-30 22:00:00","2017-03-29 17:00:00",9
"restaurant_ 126","2017-03-30 22:00:00","2017-03-25 23:00:00",14
"restaurant_ 126","2017-03-30 22:00:00","2017-03-19 19:00:00",11
"restaurant_ 633","2017-03-30 22:00:00","2017-03-30 21:00:00",2
"restaurant_ 467","2017-03-30 22:00:00","2017-03-17 09:00:00",14
"restaurant_ 453","2017-03-30 23:00:00","2017-02-26 17:00:00",2
"restaurant_ 453","2017-03-30 23:00:00","2017-03-28 18:00:00",2
"restaurant_ 453","2017-03-30 23:00:00","2017-02-27 17:00:00",3
"restaurant_ 728","2017-03-30 23:00:00","2017-03-30 23:00:00",3
"restaurant_ 8","2017-03-31 00:00:00","2017-03-30 23:00:00",2
"restaurant_ 225","2017-03-31 01:00:00","2017-03-31 00:00:00",2
"restaurant_ 58","2017-03-31 10:00:00","2017-03-28 19:00:00",2
"restaurant_ 58","2017-03-31 10:00:00","2017-03-22 20:00:00",3
"restaurant_ 58","2017-03-31 10:00:00","2017-03-28 18:00:00",3
"restaurant_ 58","2017-03-31 10:00:00","2017-03-22 20:00:00",2
"restaurant_ 58","2017-03-31 10:00:00","2017-03-30 18:00:00",4
"restaurant_ 58","2017-03-31 10:00:00","2017-03-22 20:00:00",3
"restaurant_ 58","2017-03-31 10:00:00","2017-03-22 20:00:00",2
"restaurant_ 58","2017-03-31 10:00:00","2017-03-28 19:00:00",2
